game_name,scenario,description_part,participant1_name,participant1_profile,participant2_name,participant2_profile,choice_a,choice_b,is_last_row
Battle_Of_Sexes,Team Project,"project, while the other prefers a community service project. They both prioritize working together",You,Tech innovator,Bob,Community advocate,"('option_a', 'Tech Innovation')","('option_b', 'Community Service')",0
Battle_Of_Sexes,Team Project,"on a project over working separately, but have different project preferences.",You,Tech innovator,Bob,Community advocate,"('option_a', 'Tech Innovation')","('option_b', 'Community Service')",1
Battle_Of_Sexes,Corporate Team Building,"A team is deciding on a corporate team-building activity. One member prefers a cooking class, while",You,Culinary adventurer,Bob,Action seeker,"('option_a', 'Cooking class')","('option_b', 'Paintball match')",0
Battle_Of_Sexes,Corporate Team Building,another prefers a paintball match. Both value team bonding but have different ideas of fun.,You,Culinary adventurer,Bob,Action seeker,"('option_a', 'Cooking class')","('option_b', 'Paintball match')",1
Battle_Of_Sexes,Dinner Choice,Two roommates need to decide on what to order for dinner. One prefers Italian cuisine while the,You,Italian food lover,Bob,Chinese food lover,"('option_a', 'Italian cuisine')","('option_b', 'Chinese cuisine')",0
Battle_Of_Sexes,Dinner Choice,"other prefers Chinese. They both prefer eating the same meal together over eating separately, but",You,Italian food lover,Bob,Chinese food lover,"('option_a', 'Italian cuisine')","('option_b', 'Chinese cuisine')",0
Battle_Of_Sexes,Dinner Choice,each has a different preferred cuisine.,You,Italian food lover,Bob,Chinese food lover,"('option_a', 'Italian cuisine')","('option_b', 'Chinese cuisine')",1
Battle_Of_Sexes,Weekend Getaway,"Two friends are planning a weekend getaway. One prefers the mountains for hiking, while the other",You,Outdoor enthusiast,Bob,Beach lover,"('option_a', 'Mountains')","('option_b', 'Beach')",0
Battle_Of_Sexes,Weekend Getaway,"prefers the beach for relaxation. They both value spending time together over being apart, but have",You,Outdoor enthusiast,Bob,Beach lover,"('option_a', 'Mountains')","('option_b', 'Beach')",0
Battle_Of_Sexes,Weekend Getaway,different preferences for the destination.,You,Outdoor enthusiast,Bob,Beach lover,"('option_a', 'Mountains')","('option_b', 'Beach')",1
Battle_Of_Sexes,Holiday Decoration,"Neighbors are deciding on holiday decorations for their street. One prefers a traditional theme,",You,Traditionalist,Bob,Modernist,"('option_a', 'Traditional theme')","('option_b', 'Modern theme')",0
Battle_Of_Sexes,Holiday Decoration,while the other prefers a modern theme. Both want the street to look festive but have different,You,Traditionalist,Bob,Modernist,"('option_a', 'Traditional theme')","('option_b', 'Modern theme')",0
Battle_Of_Sexes,Holiday Decoration,tastes.,You,Traditionalist,Bob,Modernist,"('option_a', 'Traditional theme')","('option_b', 'Modern theme')",1
Battle_Of_Sexes,Team Building Activity,Two colleagues need to decide on a team-building activity. One prefers a cooking class while the,You,Cooking enthusiast,Bob,Sports fan,"('option_a', 'Cooking class')","('option_b', 'Sports event')",0
Battle_Of_Sexes,Team Building Activity,"other prefers a sports event. They both prefer participating together over separately, but each has",You,Cooking enthusiast,Bob,Sports fan,"('option_a', 'Cooking class')","('option_b', 'Sports event')",0
Battle_Of_Sexes,Team Building Activity,a different preferred activity.,You,Cooking enthusiast,Bob,Sports fan,"('option_a', 'Cooking class')","('option_b', 'Sports event')",1
Battle_Of_Sexes,Charity Event,Two organizers need to decide on the main event for a charity fundraiser. One prefers a silent,You,Auction enthusiast,Bob,Music lover,"('option_a', 'Silent Auction')","('option_b', 'Live Concert')",0
Battle_Of_Sexes,Charity Event,"auction, while the other prefers a live concert. They both aim to raise as much money as possible",You,Auction enthusiast,Bob,Music lover,"('option_a', 'Silent Auction')","('option_b', 'Live Concert')",0
Battle_Of_Sexes,Charity Event,for the cause.,You,Auction enthusiast,Bob,Music lover,"('option_a', 'Silent Auction')","('option_b', 'Live Concert')",1
Battle_Of_Sexes,Dinner Plans,Two roommates are deciding on dinner plans. One prefers cooking at home while the other prefers,You,Enjoys cooking,Bob,Enjoys dining out,"('option_a', 'Cook at Home')","('option_b', 'Dine Out')",0
Battle_Of_Sexes,Dinner Plans,dining out. They both value spending the evening together but have different preferences for dinner.,You,Enjoys cooking,Bob,Enjoys dining out,"('option_a', 'Cook at Home')","('option_b', 'Dine Out')",1
Battle_Of_Sexes,Weekend Activity,Two siblings are planning a weekend activity. One prefers going to a sports event while the other,You,Sports enthusiast,Bob,Culture enthusiast,"('option_a', 'Sports Event')","('option_b', 'Cultural Festival')",0
Battle_Of_Sexes,Weekend Activity,prefers a cultural festival. They both want to spend the day together but have different activity,You,Sports enthusiast,Bob,Culture enthusiast,"('option_a', 'Sports Event')","('option_b', 'Cultural Festival')",0
Battle_Of_Sexes,Weekend Activity,preferences.,You,Sports enthusiast,Bob,Culture enthusiast,"('option_a', 'Sports Event')","('option_b', 'Cultural Festival')",1
Battle_Of_Sexes,Charity Event Planning,"Two organizers are planning a charity event. One prefers a gala dinner, while the other prefers a",You,Formal event planner,Bob,Sporting event coordinator,"('option_a', 'Gala dinner')","('option_b', 'Fun run')",0
Battle_Of_Sexes,Charity Event Planning,fun run. Both aim to raise funds but have different visions for the event.,You,Formal event planner,Bob,Sporting event coordinator,"('option_a', 'Gala dinner')","('option_b', 'Fun run')",1
Wait_Go,Conference Room Booking,Two teams want to book the same conference room for a meeting. Each must decide whether to wait for,You,Team leader for Project A,Bob,Team leader for Project B,"('wait', 'Wait for another slot')","('go', 'Proceed with booking')",0
Wait_Go,Conference Room Booking,"another slot or proceed with booking. If both wait, they miss the room. If both book, there's a",You,Team leader for Project A,Bob,Team leader for Project B,"('wait', 'Wait for another slot')","('go', 'Proceed with booking')",0
Wait_Go,Conference Room Booking,"double booking conflict. If one waits and the other books, the room is successfully reserved.",You,Team leader for Project A,Bob,Team leader for Project B,"('wait', 'Wait for another slot')","('go', 'Proceed with booking')",1
Wait_Go,Coffee Machine Usage,Two colleagues arrive at the coffee machine at the same time. Each must decide whether to wait for,You,Employee in the marketing department,Bob,Employee in the sales department,"('wait', 'Wait for the other')","('go', 'Proceed to make coffee')",0
Wait_Go,Coffee Machine Usage,"the other to finish or proceed to make coffee. If both wait, there's a delay in getting coffee. If",You,Employee in the marketing department,Bob,Employee in the sales department,"('wait', 'Wait for the other')","('go', 'Proceed to make coffee')",0
Wait_Go,Coffee Machine Usage,"both proceed, the machine jams. If one waits and the other proceeds, coffee is made smoothly.",You,Employee in the marketing department,Bob,Employee in the sales department,"('wait', 'Wait for the other')","('go', 'Proceed to make coffee')",1
Wait_Go,Parking Spot Decision,Two drivers spot a parking space at the same time. Each must decide whether to wait for the other to,You,Driver with a sedan,Bob,Driver with an SUV,"('wait', 'Wait for the other to park')","('go', 'Find another spot')",0
Wait_Go,Parking Spot Decision,"park or go find another spot. If both wait, there's a minor delay. If both go, they miss the spot.",You,Driver with a sedan,Bob,Driver with an SUV,"('wait', 'Wait for the other to park')","('go', 'Find another spot')",0
Wait_Go,Parking Spot Decision,"If one waits while the other goes, they park smoothly.",You,Driver with a sedan,Bob,Driver with an SUV,"('wait', 'Wait for the other to park')","('go', 'Find another spot')",1
Wait_Go,Email Response,Two colleagues receive an email requiring a response. Each must decide whether to reply immediately,You,Team member working remotely,Bob,Team member in the office,"('wait', 'Wait for the other to reply')","('go', 'Reply immediately')",0
Wait_Go,Email Response,"or wait for the other to respond. If both wait, the email remains unanswered. If both reply, there's",You,Team member working remotely,Bob,Team member in the office,"('wait', 'Wait for the other to reply')","('go', 'Reply immediately')",0
Wait_Go,Email Response,"redundancy. If one waits while the other replies, the task is completed efficiently.",You,Team member working remotely,Bob,Team member in the office,"('wait', 'Wait for the other to reply')","('go', 'Reply immediately')",1
Wait_Go,Elevator Dilemma,Two people arrive at an elevator simultaneously. Each must decide whether to wait for the other to,You,Person waiting on the 5th floor,Bob,Person waiting on the 5th floor,"('wait', 'Wait')","('go', 'Enter')",0
Wait_Go,Elevator Dilemma,"enter first or go in themselves. If both wait, they miss the elevator. If both go, they awkwardly",You,Person waiting on the 5th floor,Bob,Person waiting on the 5th floor,"('wait', 'Wait')","('go', 'Enter')",0
Wait_Go,Elevator Dilemma,"bump into each other. If one waits while the other goes, they enter smoothly.",You,Person waiting on the 5th floor,Bob,Person waiting on the 5th floor,"('wait', 'Wait')","('go', 'Enter')",1
Wait_Go,Island Rescue,Two rescue teams arrive at a stranded island simultaneously. Each must decide whether to wait for,You,Rescue team leader approaching from the west,Bob,Rescue team leader approaching from the east,"('wait', 'Wait for backup')","('go', 'Proceed with rescue')",0
Wait_Go,Island Rescue,"backup or go ahead with the rescue. If both wait, there's a delay in rescue. If both go, they risk",You,Rescue team leader approaching from the west,Bob,Rescue team leader approaching from the east,"('wait', 'Wait for backup')","('go', 'Proceed with rescue')",0
Wait_Go,Island Rescue,"overlapping efforts and confusion. If one waits while the other goes, the rescue is coordinated",You,Rescue team leader approaching from the west,Bob,Rescue team leader approaching from the east,"('wait', 'Wait for backup')","('go', 'Proceed with rescue')",0
Wait_Go,Island Rescue,smoothly.,You,Rescue team leader approaching from the west,Bob,Rescue team leader approaching from the east,"('wait', 'Wait for backup')","('go', 'Proceed with rescue')",1
Wait_Go,Meeting Room Booking,Two teams try to book the same meeting room. Each must decide whether to wait for the room to be,You,Team leader of the product development team,Bob,Team leader of the design team,"('wait', 'Wait for the room to be free')","('go', 'Find another room')",0
Wait_Go,Meeting Room Booking,"free or go to another room. If both wait, there's a scheduling conflict. If both go, they find no",You,Team leader of the product development team,Bob,Team leader of the design team,"('wait', 'Wait for the room to be free')","('go', 'Find another room')",0
Wait_Go,Meeting Room Booking,"rooms available. If one waits while the other goes, they get a room.",You,Team leader of the product development team,Bob,Team leader of the design team,"('wait', 'Wait for the room to be free')","('go', 'Find another room')",1
Wait_Go,Path Crossing,Two hikers meet at a narrow bridge. Each must decide whether to let the other cross first or go,You,Hiker coming from the north,Bob,Hiker coming from the south,"('wait', 'Wait')","('go', 'Cross')",0
Wait_Go,Path Crossing,"themselves. If both wait, there's no movement. If both go, they block each other. If one waits while",You,Hiker coming from the north,Bob,Hiker coming from the south,"('wait', 'Wait')","('go', 'Cross')",0
Wait_Go,Path Crossing,"the other goes, crossing occurs without issue.",You,Hiker coming from the north,Bob,Hiker coming from the south,"('wait', 'Wait')","('go', 'Cross')",1
Wait_Go,Conference Call Entry,Two team leaders are about to join a conference call. Each must decide whether to join silently or,You,Team leader from the marketing department,Bob,Team leader from the sales department,"('wait', 'Join silently')","('go', 'Announce presence')",0
Wait_Go,Conference Call Entry,"announce their presence. If both join silently, there's a lack of engagement. If both announce,",You,Team leader from the marketing department,Bob,Team leader from the sales department,"('wait', 'Join silently')","('go', 'Announce presence')",0
Wait_Go,Conference Call Entry,"there's confusion. If one joins silently while the other announces, the call starts smoothly.",You,Team leader from the marketing department,Bob,Team leader from the sales department,"('wait', 'Join silently')","('go', 'Announce presence')",1
Wait_Go,Elevator Decision,Two individuals arrive at an elevator simultaneously on different floors. Each must decide whether,You,Person on the 5th floor waiting for the elevator,Bob,Person on the 3rd floor waiting for the elevator,"('wait', 'Hold the elevator')","('go', 'Proceed to destination')",0
Wait_Go,Elevator Decision,"to hold the elevator for the other or proceed to their destination. If both hold, there's a slight",You,Person on the 5th floor waiting for the elevator,Bob,Person on the 3rd floor waiting for the elevator,"('wait', 'Hold the elevator')","('go', 'Proceed to destination')",0
Wait_Go,Elevator Decision,"delay. If both proceed, they miss the chance to ride together. If one holds while the other",You,Person on the 5th floor waiting for the elevator,Bob,Person on the 3rd floor waiting for the elevator,"('wait', 'Hold the elevator')","('go', 'Proceed to destination')",0
Wait_Go,Elevator Decision,"proceeds, the elevator ride is efficient.",You,Person on the 5th floor waiting for the elevator,Bob,Person on the 3rd floor waiting for the elevator,"('wait', 'Hold the elevator')","('go', 'Proceed to destination')",1
Wait_Go,Shopping Aisle,Two shoppers reach a narrow aisle in a supermarket at the same time. Each must decide whether to let,You,Shopper with a full cart,Bob,Shopper with a basket,"('wait', 'Wait')","('go', 'Pass')",0
Wait_Go,Shopping Aisle,"the other pass first or go themselves. If both wait, there's a shopping delay. If both go, their",You,Shopper with a full cart,Bob,Shopper with a basket,"('wait', 'Wait')","('go', 'Pass')",0
Wait_Go,Shopping Aisle,"carts collide. If one waits while the other goes, shopping continues smoothly.",You,Shopper with a full cart,Bob,Shopper with a basket,"('wait', 'Wait')","('go', 'Pass')",1
Wait_Go,Mountain Expedition,Two expedition teams reach a narrow mountain pass. Each must decide whether to wait for the weather,You,Expedition leader from the northern route,Bob,Expedition leader from the southern route,"('wait', 'Wait for weather clearance')","('go', 'Proceed through the pass')",0
Wait_Go,Mountain Expedition,"to clear or proceed. If both wait, progress is delayed. If both proceed, there's a risk of an",You,Expedition leader from the northern route,Bob,Expedition leader from the southern route,"('wait', 'Wait for weather clearance')","('go', 'Proceed through the pass')",0
Wait_Go,Mountain Expedition,"avalanche. If one waits while the other proceeds, the path is cleared safely.",You,Expedition leader from the northern route,Bob,Expedition leader from the southern route,"('wait', 'Wait for weather clearance')","('go', 'Proceed through the pass')",1
Wait_Go,Coffee Shop Queue,Two customers arrive at the coffee shop counter simultaneously. Each must decide whether to wait for,You,Customer with a mobile order,Bob,Walk-in customer,"('wait', 'Wait for a few minutes')","('go', 'Place order immediately')",0
Wait_Go,Coffee Shop Queue,"a few minutes or place their order immediately. If both wait, there's a minor delay. If both order,",You,Customer with a mobile order,Bob,Walk-in customer,"('wait', 'Wait for a few minutes')","('go', 'Place order immediately')",0
Wait_Go,Coffee Shop Queue,"there's confusion at the counter. If one waits while the other orders, the service is smooth.",You,Customer with a mobile order,Bob,Walk-in customer,"('wait', 'Wait for a few minutes')","('go', 'Place order immediately')",1
Wait_Go,Underwater Exploration,Two submarine teams are exploring a newly discovered underwater cave. Each must decide whether to,You,Submarine captain from the north entrance,Bob,Submarine captain from the south entrance,"('wait', 'Wait for more data')","('go', 'Proceed with exploration')",0
Wait_Go,Underwater Exploration,"wait for more data or proceed with exploration. If both wait, exploration is delayed. If both",You,Submarine captain from the north entrance,Bob,Submarine captain from the south entrance,"('wait', 'Wait for more data')","('go', 'Proceed with exploration')",0
Wait_Go,Underwater Exploration,"proceed, there's a risk of disorientation. If one waits while the other proceeds, exploration is",You,Submarine captain from the north entrance,Bob,Submarine captain from the south entrance,"('wait', 'Wait for more data')","('go', 'Proceed with exploration')",0
Wait_Go,Underwater Exploration,conducted smoothly.,You,Submarine captain from the north entrance,Bob,Submarine captain from the south entrance,"('wait', 'Wait for more data')","('go', 'Proceed with exploration')",1
Wait_Go,Space Shuttle Docking,Two space shuttles are attempting to dock at a space station. Each must decide whether to wait for,You,Shuttle commander approaching from quadrant A,Bob,Shuttle commander approaching from quadrant B,"('wait', 'Wait for clearance')","('go', 'Proceed to dock')",0
Wait_Go,Space Shuttle Docking,"clearance or proceed to dock. If both wait, docking is delayed. If both proceed, there's a risk of",You,Shuttle commander approaching from quadrant A,Bob,Shuttle commander approaching from quadrant B,"('wait', 'Wait for clearance')","('go', 'Proceed to dock')",0
Wait_Go,Space Shuttle Docking,"collision. If one waits while the other proceeds, docking is successful.",You,Shuttle commander approaching from quadrant A,Bob,Shuttle commander approaching from quadrant B,"('wait', 'Wait for clearance')","('go', 'Proceed to dock')",1
Wait_Go,Library Book Checkout,Two students arrive at the library checkout with the same book. Each must decide whether to wait for,You,Student in the literature class,Bob,Student in the history class,"('wait', 'Wait for another copy')","('go', 'Proceed to checkout')",0
Wait_Go,Library Book Checkout,"another copy or proceed to checkout. If both wait, they miss the book. If both proceed, there's a",You,Student in the literature class,Bob,Student in the history class,"('wait', 'Wait for another copy')","('go', 'Proceed to checkout')",0
Wait_Go,Library Book Checkout,"checkout conflict. If one waits and the other proceeds, the book is checked out smoothly.",You,Student in the literature class,Bob,Student in the history class,"('wait', 'Wait for another copy')","('go', 'Proceed to checkout')",1
Wait_Go,Elevator Decision,Two people arrive at an elevator simultaneously. Each must decide whether to wait for the next one,You,Person on the 5th floor,Bob,Person on the 5th floor,"('wait', 'Wait for the next elevator')","('go', 'Enter the elevator')",0
Wait_Go,Elevator Decision,"or enter. If both wait, they miss the current elevator. If both enter, the elevator exceeds weight",You,Person on the 5th floor,Bob,Person on the 5th floor,"('wait', 'Wait for the next elevator')","('go', 'Enter the elevator')",0
Wait_Go,Elevator Decision,"capacity. If one waits and the other enters, the elevator operates smoothly.",You,Person on the 5th floor,Bob,Person on the 5th floor,"('wait', 'Wait for the next elevator')","('go', 'Enter the elevator')",1
Wait_Go,Library Checkout,Two students arrive at the library checkout desk at the same time. Each must decide whether to let,You,Student with a stack of books,Bob,Student with a single book,"('wait', 'Wait')","('go', 'Proceed')",0
Wait_Go,Library Checkout,"the other check out first or proceed themselves. If both wait, there's a delay. If both go, they",You,Student with a stack of books,Bob,Student with a single book,"('wait', 'Wait')","('go', 'Proceed')",0
Wait_Go,Library Checkout,"clash at the counter. If one waits while the other goes, the checkout happens smoothly.",You,Student with a stack of books,Bob,Student with a single book,"('wait', 'Wait')","('go', 'Proceed')",1
Wait_Go,Parking Space Decision,Two drivers spot the same parking space at the same time. Each must decide whether to wait for,You,Driver in a compact car,Bob,Driver in an SUV,"('wait', 'Wait for another space')","('go', 'Park in the current space')",0
Wait_Go,Parking Space Decision,"another space or park in the current one. If both wait, they face a minor delay. If both park,",You,Driver in a compact car,Bob,Driver in an SUV,"('wait', 'Wait for another space')","('go', 'Park in the current space')",0
Wait_Go,Parking Space Decision,"there's a risk of collision. If one waits while the other parks, parking is hassle-free.",You,Driver in a compact car,Bob,Driver in an SUV,"('wait', 'Wait for another space')","('go', 'Park in the current space')",1
Wait_Go,Coffee Machine Usage,Two employees reach the office coffee machine simultaneously. Each must decide whether to let the,You,Employee from the finance department,Bob,Employee from the HR department,"('wait', 'Let the other go first')","('go', 'Make coffee now')",0
Wait_Go,Coffee Machine Usage,"other use it first or proceed to make their coffee. If both wait, there's a brief standstill. If",You,Employee from the finance department,Bob,Employee from the HR department,"('wait', 'Let the other go first')","('go', 'Make coffee now')",0
Wait_Go,Coffee Machine Usage,"both proceed, there's a spill. If one waits while the other proceeds, coffee is made without",You,Employee from the finance department,Bob,Employee from the HR department,"('wait', 'Let the other go first')","('go', 'Make coffee now')",0
Wait_Go,Coffee Machine Usage,incident.,You,Employee from the finance department,Bob,Employee from the HR department,"('wait', 'Let the other go first')","('go', 'Make coffee now')",1
Duopolistic_Competition,Tech Startup Launch,Two tech startups are launching their new apps. Each can focus on either user experience or,You,Startup A Founder,Bob,Startup B Founder,"('experience', 'Focus on User Experience')","('innovation', 'Focus on Innovative Features')",0
Duopolistic_Competition,Tech Startup Launch,"innovative features. If both focus on user experience, they gain a stable user base and moderate",You,Startup A Founder,Bob,Startup B Founder,"('experience', 'Focus on User Experience')","('innovation', 'Focus on Innovative Features')",0
Duopolistic_Competition,Tech Startup Launch,"success. If one focuses on user experience while the other on innovation, the innovative app",You,Startup A Founder,Bob,Startup B Founder,"('experience', 'Focus on User Experience')","('innovation', 'Focus on Innovative Features')",0
Duopolistic_Competition,Tech Startup Launch,"attracts more attention. If both focus on innovation, they struggle to retain users and see lower",You,Startup A Founder,Bob,Startup B Founder,"('experience', 'Focus on User Experience')","('innovation', 'Focus on Innovative Features')",0
Duopolistic_Competition,Tech Startup Launch,profits.,You,Startup A Founder,Bob,Startup B Founder,"('experience', 'Focus on User Experience')","('innovation', 'Focus on Innovative Features')",1
Duopolistic_Competition,Culinary Showdown,"Two chefs, You and Bob, compete in a high-stakes culinary competition. Each can choose to prepare",You,Chef A,Bob,Chef B,"('fusion', 'Fusion Dish')","('traditional', 'Traditional Dish')",0
Duopolistic_Competition,Culinary Showdown,"either a traditional dish or a fusion dish. If both choose fusion, they impress the judges with",You,Chef A,Bob,Chef B,"('fusion', 'Fusion Dish')","('traditional', 'Traditional Dish')",0
Duopolistic_Competition,Culinary Showdown,"creativity and share the spotlight. If one chooses fusion while the other chooses traditional, the",You,Chef A,Bob,Chef B,"('fusion', 'Fusion Dish')","('traditional', 'Traditional Dish')",0
Duopolistic_Competition,Culinary Showdown,"fusion chef steals the show. If both choose traditional, they face a tough critique for lack of",You,Chef A,Bob,Chef B,"('fusion', 'Fusion Dish')","('traditional', 'Traditional Dish')",0
Duopolistic_Competition,Culinary Showdown,innovation.,You,Chef A,Bob,Chef B,"('fusion', 'Fusion Dish')","('traditional', 'Traditional Dish')",1
Duopolistic_Competition,Tech Innovation Challenge,Two tech companies are racing to develop the next breakthrough gadget. They can choose to innovate,You,Tech Company CEO,Bob,Tech Company CEO,"('radical', 'Radical Innovation')","('incremental', 'Incremental Innovation')",0
Duopolistic_Competition,Tech Innovation Challenge,radically or incrementally. Radical innovation can lead to market dominance but risks failure.,You,Tech Company CEO,Bob,Tech Company CEO,"('radical', 'Radical Innovation')","('incremental', 'Incremental Innovation')",0
Duopolistic_Competition,Tech Innovation Challenge,"Incremental innovation ensures steady progress. If both innovate radically, they face high R&D",You,Tech Company CEO,Bob,Tech Company CEO,"('radical', 'Radical Innovation')","('incremental', 'Incremental Innovation')",0
Duopolistic_Competition,Tech Innovation Challenge,costs.,You,Tech Company CEO,Bob,Tech Company CEO,"('radical', 'Radical Innovation')","('incremental', 'Incremental Innovation')",1
Duopolistic_Competition,Renewable Energy Investment,Two energy companies are investing in renewable energy projects. Each can choose between solar and,You,Energy Company A Investor,Bob,Energy Company B Investor,"('solar', 'Solar Energy')","('wind', 'Wind Energy')",0
Duopolistic_Competition,Renewable Energy Investment,"wind energy. If both invest in solar, they share the solar market. If one invests in wind while the",You,Energy Company A Investor,Bob,Energy Company B Investor,"('solar', 'Solar Energy')","('wind', 'Wind Energy')",0
Duopolistic_Competition,Renewable Energy Investment,"other invests in solar, the wind investor gains a competitive edge. If both invest in wind, they",You,Energy Company A Investor,Bob,Energy Company B Investor,"('solar', 'Solar Energy')","('wind', 'Wind Energy')",0
Duopolistic_Competition,Renewable Energy Investment,both face lower returns.,You,Energy Company A Investor,Bob,Energy Company B Investor,"('solar', 'Solar Energy')","('wind', 'Wind Energy')",1
Duopolistic_Competition,Tech Gadget Launch,"Two tech companies, You and Bob, are launching new gadgets. Each can choose to focus on innovation",You,Tech Company A,Bob,Tech Company B,"('innovation', 'Innovative Features')","('reliability', 'Reliable Features')",0
Duopolistic_Competition,Tech Gadget Launch,"or reliability. If both choose innovation, they capture the tech enthusiasts' market and share",You,Tech Company A,Bob,Tech Company B,"('innovation', 'Innovative Features')","('reliability', 'Reliable Features')",0
Duopolistic_Competition,Tech Gadget Launch,"moderate success. If one chooses innovation while the other chooses reliability, the innovative",You,Tech Company A,Bob,Tech Company B,"('innovation', 'Innovative Features')","('reliability', 'Reliable Features')",0
Duopolistic_Competition,Tech Gadget Launch,"company attracts more attention. If both choose reliability, they maintain a steady but less",You,Tech Company A,Bob,Tech Company B,"('innovation', 'Innovative Features')","('reliability', 'Reliable Features')",0
Duopolistic_Competition,Tech Gadget Launch,exciting market presence.,You,Tech Company A,Bob,Tech Company B,"('innovation', 'Innovative Features')","('reliability', 'Reliable Features')",1
Duopolistic_Competition,Food Festival,Two food vendors at a festival must choose between serving gourmet dishes or street food. If both,You,Vendor A,Bob,Vendor B,"('gourmet', 'Serve Gourmet Dishes')","('street', 'Serve Street Food')",0
Duopolistic_Competition,Food Festival,"serve gourmet, they cater to a smaller crowd and share decent profits. If one serves gourmet while",You,Vendor A,Bob,Vendor B,"('gourmet', 'Serve Gourmet Dishes')","('street', 'Serve Street Food')",0
Duopolistic_Competition,Food Festival,"the other serves street food, the street food vendor attracts more festival-goers. If both serve",You,Vendor A,Bob,Vendor B,"('gourmet', 'Serve Gourmet Dishes')","('street', 'Serve Street Food')",0
Duopolistic_Competition,Food Festival,"street food, they compete directly and earn less.",You,Vendor A,Bob,Vendor B,"('gourmet', 'Serve Gourmet Dishes')","('street', 'Serve Street Food')",1
Duopolistic_Competition,Tech Conference,Two tech companies are sponsoring a conference. Each can choose to focus on AI or Blockchain. If,You,Tech Company A Executive,Bob,Tech Company B Executive,"('AI', 'Focus on AI')","('Blockchain', 'Focus on Blockchain')",0
Duopolistic_Competition,Tech Conference,"both choose AI, they attract the same tech enthusiasts and share sponsorship benefits. If one",You,Tech Company A Executive,Bob,Tech Company B Executive,"('AI', 'Focus on AI')","('Blockchain', 'Focus on Blockchain')",0
Duopolistic_Competition,Tech Conference,"chooses Blockchain while the other stays with AI, the Blockchain sponsor attracts more niche",You,Tech Company A Executive,Bob,Tech Company B Executive,"('AI', 'Focus on AI')","('Blockchain', 'Focus on Blockchain')",0
Duopolistic_Competition,Tech Conference,"interest. If both choose Blockchain, they compete for the same niche market and achieve lower",You,Tech Company A Executive,Bob,Tech Company B Executive,"('AI', 'Focus on AI')","('Blockchain', 'Focus on Blockchain')",0
Duopolistic_Competition,Tech Conference,returns.,You,Tech Company A Executive,Bob,Tech Company B Executive,"('AI', 'Focus on AI')","('Blockchain', 'Focus on Blockchain')",1
Duopolistic_Competition,Art Exhibition,"Two artists, You and Bob, are invited to an exclusive art exhibition where they must decide how to",You,Artist A,Bob,Artist B,"('avant-garde', 'Avant-garde Style')","('classic', 'Classic Style')",0
Duopolistic_Competition,Art Exhibition,display their artwork. Each can choose either an avant-garde or a classic style. If both choose,You,Artist A,Bob,Artist B,"('avant-garde', 'Avant-garde Style')","('classic', 'Classic Style')",0
Duopolistic_Competition,Art Exhibition,"avant-garde, they attract a niche audience and share moderate fame. If one chooses avant-garde while",You,Artist A,Bob,Artist B,"('avant-garde', 'Avant-garde Style')","('classic', 'Classic Style')",0
Duopolistic_Competition,Art Exhibition,"the other chooses classic, the avant-garde artist becomes the talk of the town. If both choose",You,Artist A,Bob,Artist B,"('avant-garde', 'Avant-garde Style')","('classic', 'Classic Style')",0
Duopolistic_Competition,Art Exhibition,"classic, they enjoy a steady but unremarkable reception.",You,Artist A,Bob,Artist B,"('avant-garde', 'Avant-garde Style')","('classic', 'Classic Style')",1
Duopolistic_Competition,Autonomous Vehicle Development,Two tech companies are developing autonomous vehicles. Each can choose between urban-focused or,You,Tech Company A Engineer,Bob,Tech Company B Engineer,"('urban', 'Urban-Focused Design')","('highway', 'Highway-Focused Design')",0
Duopolistic_Competition,Autonomous Vehicle Development,"highway-focused designs. If both choose urban, they share the urban market. If one chooses highway",You,Tech Company A Engineer,Bob,Tech Company B Engineer,"('urban', 'Urban-Focused Design')","('highway', 'Highway-Focused Design')",0
Duopolistic_Competition,Autonomous Vehicle Development,"while the other stays urban, the highway design captures a new market. If both choose highway, they",You,Tech Company A Engineer,Bob,Tech Company B Engineer,"('urban', 'Urban-Focused Design')","('highway', 'Highway-Focused Design')",0
Duopolistic_Competition,Autonomous Vehicle Development,both face stiff competition.,You,Tech Company A Engineer,Bob,Tech Company B Engineer,"('urban', 'Urban-Focused Design')","('highway', 'Highway-Focused Design')",1
Duopolistic_Competition,Galactic Resource Allocation,Two space agencies are tasked with mining resources from a newly discovered planet. Each can choose,You,Space Agency Director,Bob,Space Agency Director,"('aggressive', 'Aggressive Mining')","('conservative', 'Conservative Mining')",0
Duopolistic_Competition,Galactic Resource Allocation,"to mine aggressively or conservatively. If both choose aggressively, they deplete the resources",You,Space Agency Director,Bob,Space Agency Director,"('aggressive', 'Aggressive Mining')","('conservative', 'Conservative Mining')",0
Duopolistic_Competition,Galactic Resource Allocation,"quickly, leading to low yields. If one chooses aggressively while the other mines conservatively,",You,Space Agency Director,Bob,Space Agency Director,"('aggressive', 'Aggressive Mining')","('conservative', 'Conservative Mining')",0
Duopolistic_Competition,Galactic Resource Allocation,"the aggressive miner gains more resources. If both mine conservatively, they maintain a steady",You,Space Agency Director,Bob,Space Agency Director,"('aggressive', 'Aggressive Mining')","('conservative', 'Conservative Mining')",0
Duopolistic_Competition,Galactic Resource Allocation,resource flow.,You,Space Agency Director,Bob,Space Agency Director,"('aggressive', 'Aggressive Mining')","('conservative', 'Conservative Mining')",1
